SKU_ID,Product_Name,Merchant_SKU_ID,Merchant_SKU_Name,Product_Type,Meta Category,Cost,MRP,price,Block_qty,Ordered_qty,Available_promise_qty,Total_Qty,Warehouse,TTWH,status,HSN Code,Image,Qty Sold in last 30 days,Days on Hand
FM2130434-S-PM9338,Bonito Velvet 1 Seater Sofa In Powder Blue Colour,AS-469-1S-Teal-ICONIC 53_PMColorAddition744,AS-469-1S-Teal-ICONIC 53_PMColorAddition744,simple,Furniture,11084,29499,28124,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-1-seater-sofa-in-powder-blue-colour-bonito-velvet-1-seater-sofa-in-powder-blue-colour-19nu1q.jpg,0,0
FM2130435-S-PM9338,Bonito Velvet 3 Seater Sofa In Powder Blue Colour,AS-469-3S-Blush Velvet-ORCHID 324 //ColorAddition745,AS-469-3S-Blush Velvet-ORCHID 324 //ColorAddition745,simple,Furniture,17119,43499,41249,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-3-seater-sofa-in-powder-blue-colour-bonito-velvet-3-seater-sofa-in-powder-blue-colour-uithly.jpg,0,0
FM2130436-S-PM9338,Bonito Velvet 2 Seater Sofa In Powder Blue Colour,AS-469-2S-Teal-ICONIC 53_PMColorAddition746,AS-469-2S-Teal-ICONIC 53_PMColorAddition746,simple,Furniture,14595,36999,34999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/o/60x66/bonito-velvet-2-seater-sofa-in-powder-blue-colour-bonito-velvet-2-seater-sofa-in-powder-blue-colour-tc2mzq.jpg,0,0
FM2130437-S-PM9338,Bucurest Velvet 1 Seater Sofa In Brown Colour,AS-123-1S-DeepGreenVelvetColorAddition747,AS-123-1S-DeepGreenVelvetColorAddition747,simple,Furniture,12626,40999,39999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-leatherette-1-seater-sofa-in-brown-colour-bucurest-leatherette-1-seater-sofa-in-brown-colou-nknmhu.jpg,0,0
FM2130438-S-PM9338,Bucurest Velvet 3 Seater Sofa In Brown Colour,AS-123-3S-DeepGreenVelvetColorAddition748,AS-123-3S-DeepGreenVelvetColorAddition748,simple,Furniture,19470,62999,62665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-leatherette-3-seater-sofa-in-brown-colour-bucurest-leatherette-3-seater-sofa-in-brown-colou-x2q4wc.jpg,0,0
FM2130439-S-PM9338,Bucurest Velvet 2 Seater Sofa In Brown Colour,AS-123-2S-DeepGreenVelvetColorAddition749,AS-123-2S-DeepGreenVelvetColorAddition749,simple,Furniture,15930,50999,50665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-leatherette-2-seater-sofa-in-brown-colour-bucurest-leatherette-2-seater-sofa-in-brown-colou-9bicpp.jpg,0,0
FM2130440-S-PM9338,Bucurest Velvet 1 Seater Sofa In Sandy Brown Colour,AS-123-1S-DeepGreenVelvetColorAddition750,AS-123-1S-DeepGreenVelvetColorAddition750,simple,Furniture,12626,40999,39999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-1-seater-sofa-in-sandy-brown-colour-bucurest-velvet-1-seater-sofa-in-sandy-brown-col-p45qoo.jpg,0,0
FM2130441-S-PM9338,Bucurest Velvet 3 Seater Sofa In Sandy Brown Colour,AS-123-3S-DeepGreenVelvetColorAddition751,AS-123-3S-DeepGreenVelvetColorAddition751,simple,Furniture,19470,62999,62665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-3-seater-sofa-in-sandy-brown-colour-bucurest-velvet-3-seater-sofa-in-sandy-brown-col-uhnqti.jpg,0,0
FM2130442-S-PM9338,Bucurest Velvet 2 Seater Sofa In Sandy Brown Colour,AS-123-2S-DeepGreenVelvetColorAddition752,AS-123-2S-DeepGreenVelvetColorAddition752,simple,Furniture,15930,50999,50665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-2-seater-sofa-in-sandy-brown-colour-bucurest-velvet-2-seater-sofa-in-sandy-brown-col-8vlhdv.jpg,0,0
FM2130443-S-PM9338,Bucurest Velvet 1 Seater Sofa In Slate Grey Colour,AS-123-1S-DeepGreenVelvetColorAddition753,AS-123-1S-DeepGreenVelvetColorAddition753,simple,Furniture,12626,40999,39999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-1-seater-sofa-in-slate-grey-colour-bucurest-velvet-1-seater-sofa-in-slate-grey-colou-l8cwn4.jpg,0,0
FM2130444-S-PM9338,Bucurest Velvet 3 Seater Sofa In Slate Grey Colour,AS-123-3S-DeepGreenVelvetColorAddition754,AS-123-3S-DeepGreenVelvetColorAddition754,simple,Furniture,19470,62999,62665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-3-seater-sofa-in-slate-grey-colour-bucurest-velvet-3-seater-sofa-in-slate-grey-colou-r4gnsx.jpg,0,0
FM2130445-S-PM9338,Bucurest Velvet 2 Seater Sofa In Slate Grey Colour,AS-123-2S-DeepGreenVelvetColorAddition755,AS-123-2S-DeepGreenVelvetColorAddition755,simple,Furniture,15930,50999,50665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-2-seater-sofa-in-slate-grey-colour-bucurest-velvet-2-seater-sofa-in-slate-grey-colou-nwyhc9.jpg,0,0
FM2130446-S-PM9338,Bucurest Velvet 1 Seater Sofa In Steel Grey Colour,AS-123-1S-DeepGreenVelvetColorAddition756,AS-123-1S-DeepGreenVelvetColorAddition756,simple,Furniture,12626,40999,39999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-1-seater-sofa-in-steel-grey-colour-bucurest-velvet-1-seater-sofa-in-steel-grey-colou-vjqohk.jpg,0,0
FM2130447-S-PM9338,Bucurest Velvet 3 Seater Sofa In Steel Grey Colour,AS-123-3S-DeepGreenVelvetColorAddition757,AS-123-3S-DeepGreenVelvetColorAddition757,simple,Furniture,19470,62999,62665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-3-seater-sofa-in-steel-grey-colour-bucurest-velvet-3-seater-sofa-in-steel-grey-colou-0ylr0b.jpg,0,0
FM2130448-S-PM9338,Bucurest Velvet 2 Seater Sofa In Steel Grey Colour,AS-123-2S-DeepGreenVelvetColorAddition758,AS-123-2S-DeepGreenVelvetColorAddition758,simple,Furniture,15930,50999,50665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-2-seater-sofa-in-steel-grey-colour-bucurest-velvet-2-seater-sofa-in-steel-grey-colou-or5bhl.jpg,0,0
FM2130449-S-PM9338,Bucurest Velvet 1 Seater Sofa In Blush Pink Colour,AS-123-1S-DeepGreenVelvetColorAddition759,AS-123-1S-DeepGreenVelvetColorAddition759,simple,Furniture,12626,41999,36249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-fabric-1-seater-sofa-in-blush-pink-colour-bucurest-fabric-1-seater-sofa-in-blush-pink-colou-wqhahs.jpg,0,0
FM2130450-S-PM9338,Bucurest Velvet 3 Seater Sofa In Blush Pink Colour,AS-123-3S-DeepGreenVelvetColorAddition760,AS-123-3S-DeepGreenVelvetColorAddition760,simple,Furniture,19470,63999,56249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-fabric-3-seater-sofa-in-blush-pink-colour-bucurest-fabric-3-seater-sofa-in-blush-pink-colou-hejd9m.jpg,0,0
FM2130451-S-PM9338,Bucurest Velvet 2 Seater Sofa In Blush Pink Colour,AS-123-2S-DeepGreenVelvetColorAddition761,AS-123-2S-DeepGreenVelvetColorAddition761,simple,Furniture,15930,51999,44374,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-fabric-2-seater-sofa-in-blush-pink-colour-bucurest-fabric-2-seater-sofa-in-blush-pink-colou-oulasa.jpg,0,0
FM2130452-S-PM9338,Bucurest Velvet 1 Seater Sofa In Mint Green Colour,AS-123-1S-DeepGreenVelvetColorAddition762,AS-123-1S-DeepGreenVelvetColorAddition762,simple,Furniture,12626,41999,36249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-1-seater-sofa-in-mint-green-colour-bucurest-velvet-1-seater-sofa-in-mint-green-colou-l5sj0i.jpg,0,0
FM2130453-S-PM9338,Bucurest Velvet 3 Seater Sofa In Mint Green Colour,AS-123-3S-DeepGreenVelvetColorAddition763,AS-123-3S-DeepGreenVelvetColorAddition763,simple,Furniture,19470,63999,56249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-3-seater-sofa-in-mint-green-colour-bucurest-velvet-3-seater-sofa-in-mint-green-colou-6ivcxm.jpg,0,0
FM2130454-S-PM9338,Bucurest Velvet 2 Seater Sofa In Mint Green Colour,AS-123-2S-DeepGreenVelvetColorAddition764,AS-123-2S-DeepGreenVelvetColorAddition764,simple,Furniture,15930,51999,44374,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-2-seater-sofa-in-mint-green-colour-bucurest-velvet-2-seater-sofa-in-mint-green-colou-9oylbf.jpg,0,0
FM2130455-S-PM9338,Bucurest Velvet 1 Seater Sofa In Black Colour,AS-123-1S-DeepGreenVelvetColorAddition765,AS-123-1S-DeepGreenVelvetColorAddition765,simple,Furniture,12626,40999,39999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-leatherette-1-seater-sofa-in-black-colour-bucurest-leatherette-1-seater-sofa-in-black-colou-3jyluo.jpg,0,0
FM2130456-S-PM9338,Bucurest Velvet 3 Seater Sofa In Black Colour,AS-123-3S-DeepGreenVelvetColorAddition766,AS-123-3S-DeepGreenVelvetColorAddition766,simple,Furniture,19470,62999,62665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-leatherette-3-seater-sofa-in-black-colour-bucurest-leatherette-3-seater-sofa-in-black-colou-ddchps.jpg,0,0
FM2130457-S-PM9338,Bucurest Velvet 2 Seater Sofa In Black Colour,AS-123-2S-DeepGreenVelvetColorAddition767,AS-123-2S-DeepGreenVelvetColorAddition767,simple,Furniture,15930,50999,50665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-leatherette-2-seater-sofa-in-black-colour-bucurest-leatherette-2-seater-sofa-in-black-colou-vixrsj.jpg,0,0
FM2130458-S-PM9338,Bucurest Velvet 1 Seater Sofa In Grey Colour,AS-123-1S-DeepGreenVelvetColorAddition768,AS-123-1S-DeepGreenVelvetColorAddition768,simple,Furniture,12626,40999,39999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-1-seater-sofa-in-grey-colour-bucurest-velvet-1-seater-sofa-in-grey-colour-iyhjmo.jpg,0,0
FM2130459-S-PM9338,Bucurest Velvet 3 Seater Sofa In Grey Colour,AS-123-3S-DeepGreenVelvetColorAddition769,AS-123-3S-DeepGreenVelvetColorAddition769,simple,Furniture,19470,62999,62665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-3-seater-sofa-in-grey-colour-bucurest-velvet-3-seater-sofa-in-grey-colour-wxmkpr.jpg,0,0
FM2130460-S-PM9338,Bucurest Velvet 2 Seater Sofa In Grey Colour,AS-123-2S-DeepGreenVelvetColorAddition770,AS-123-2S-DeepGreenVelvetColorAddition770,simple,Furniture,15930,50999,50665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-2-seater-sofa-in-grey-colour-bucurest-velvet-2-seater-sofa-in-grey-colour-n8g7i8.jpg,0,0
FM2130461-S-PM9338,Bucurest Velvet 1 Seater Sofa In Garnet Red Colour,AS-123-1S-DeepGreenVelvetColorAddition771,AS-123-1S-DeepGreenVelvetColorAddition771,simple,Furniture,12626,40999,39999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-1-seater-sofa-in-garnet-red-colour-bucurest-velvet-1-seater-sofa-in-garnet-red-colou-aknawh.jpg,0,0
FM2130462-S-PM9338,Bucurest Velvet 3 Seater Sofa In Garnet Red Colour,AS-123-3S-DeepGreenVelvetColorAddition772,AS-123-3S-DeepGreenVelvetColorAddition772,simple,Furniture,19470,62999,62665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-3-seater-sofa-in-garnet-red-colour-bucurest-velvet-3-seater-sofa-in-garnet-red-colou-66sjlb.jpg,0,0
FM2130463-S-PM9338,Bucurest Velvet 2 Seater Sofa In Garnet Red Colour,AS-123-2S-DeepGreenVelvetColorAddition773,AS-123-2S-DeepGreenVelvetColorAddition773,simple,Furniture,15930,50999,50665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-2-seater-sofa-in-garnet-red-colour-bucurest-velvet-2-seater-sofa-in-garnet-red-colou-dsox5m.jpg,0,0
FM2130464-S-PM9338,Bucurest Velvet 1 Seater Sofa In Pine Colour,AS-123-1S-DeepGreenVelvetColorAddition774,AS-123-1S-DeepGreenVelvetColorAddition774,simple,Furniture,12626,40999,39999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-1-seater-sofa-in-pine-colour-bucurest-velvet-1-seater-sofa-in-pine-colour-7j704n.jpg,0,0
FM2130465-S-PM9338,Bucurest Velvet 3 Seater Sofa In Pine Colour,AS-123-3S-DeepGreenVelvetColorAddition775,AS-123-3S-DeepGreenVelvetColorAddition775,simple,Furniture,19470,62999,62665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-3-seater-sofa-in-pine-colour-bucurest-velvet-3-seater-sofa-in-pine-colour-rcdbic.jpg,0,0
FM2130466-S-PM9338,Bucurest Velvet 2 Seater Sofa In Pine Colour,AS-123-2S-DeepGreenVelvetColorAddition776,AS-123-2S-DeepGreenVelvetColorAddition776,simple,Furniture,15930,50999,50665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-2-seater-sofa-in-pine-colour-bucurest-velvet-2-seater-sofa-in-pine-colour-tcc2sa.jpg,0,0
FM2130467-S-PM9338,Bucurest Velvet 1 Seater Sofa In Olive Green Colour,AS-123-1S-DeepGreenVelvetColorAddition777,AS-123-1S-DeepGreenVelvetColorAddition777,simple,Furniture,12626,41999,36249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-1-seater-sofa-in-olive-green-colour-bucurest-velvet-1-seater-sofa-in-olive-green-col-zvdpxv.jpg,0,0
FM2130468-S-PM9338,Bucurest Velvet 3 Seater Sofa In Olive Green Colour,AS-123-3S-DeepGreenVelvetColorAddition778,AS-123-3S-DeepGreenVelvetColorAddition778,simple,Furniture,19470,63999,56249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-3-seater-sofa-in-olive-green-colour-bucurest-velvet-3-seater-sofa-in-olive-green-col-icyby7.jpg,0,0
FM2130469-S-PM9338,Bucurest Velvet 2 Seater Sofa In Olive Green Colour,AS-123-2S-DeepGreenVelvetColorAddition779,AS-123-2S-DeepGreenVelvetColorAddition779,simple,Furniture,15930,51999,44374,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-2-seater-sofa-in-olive-green-colour-bucurest-velvet-2-seater-sofa-in-olive-green-col-zxzchh.jpg,0,0
FM2130470-S-PM9338,Bucurest Velvet 1 Seater Sofa In Grey Colour,AS-123-1S-DeepGreenVelvetColorAddition780,AS-123-1S-DeepGreenVelvetColorAddition780,simple,Furniture,12626,40999,39999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-leatherette-1-seater-sofa-in-grey-colour-bucurest-leatherette-1-seater-sofa-in-grey-colour-mlyjb5.jpg,0,0
FM2130471-S-PM9338,Bucurest Velvet 3 Seater Sofa In Grey Colour,AS-123-3S-DeepGreenVelvetColorAddition781,AS-123-3S-DeepGreenVelvetColorAddition781,simple,Furniture,19470,62999,62665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-leatherette-3-seater-sofa-in-grey-colour-bucurest-leatherette-3-seater-sofa-in-grey-colour-ghqfmm.jpg,0,0
FM2130472-S-PM9338,Bucurest Velvet 2 Seater Sofa In Grey Colour,AS-123-2S-DeepGreenVelvetColorAddition782,AS-123-2S-DeepGreenVelvetColorAddition782,simple,Furniture,15930,50999,50665,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-leatherette-2-seater-sofa-in-grey-colour-bucurest-leatherette-2-seater-sofa-in-grey-colour-v48e5f.jpg,0,0
FM2130473-S-PM9338,Bucurest Leatherette 1 Seater Sofa In Powder Blue Colour,Moved to PM_AS-123-1S-Avio-TanPVCColorAddition783,Moved to PM_AS-123-1S-Avio-TanPVCColorAddition783,simple,Furniture,12626,41999,34116,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-1-seater-sofa-in-powder-blue-colour-bucurest-velvet-1-seater-sofa-in-powder-blue-col-km8xxi.jpg,0,0
FM2130474-S-PM9338,Bucurest Leatherette 3 Seater Sofa In Powder Blue Colour,Moved to PM_AS-123-3S-Avio-TanPVCColorAddition784,Moved to PM_AS-123-3S-Avio-TanPVCColorAddition784,simple,Furniture,19470,63999,55293,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-3-seater-sofa-in-powder-blue-colour-bucurest-velvet-3-seater-sofa-in-powder-blue-col-fjoft6.jpg,0,0
FM2130475-S-PM9338,Bucurest Leatherette 2 Seater Sofa In Powder Blue Colour,Moved to PM_AS-123-2S-Avio-TanPVCColorAddition785,Moved to PM_AS-123-2S-Avio-TanPVCColorAddition785,simple,Furniture,15930,51999,43528,---,---,---,0,Bhiwandi WH,6,Out of Stock,94016100,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-velvet-2-seater-sofa-in-powder-blue-colour-bucurest-velvet-2-seater-sofa-in-powder-blue-col-8f4phw.jpg,0,0
FM2130476-S-PM9338,Bucurest Leatherette 1 Seater Sofa In Rust Colour,Moved to PM_AS-123-1S-Avio-TanPVCColorAddition786,Moved to PM_AS-123-1S-Avio-TanPVCColorAddition786,simple,Furniture,12626,40999,39999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-fabric-1-seater-sofa-in-rust-colour-bucurest-fabric-1-seater-sofa-in-rust-colour-882dex.jpg,0,0
FM2130477-S-PM9338,Bucurest Leatherette 3 Seater Sofa In Rust Colour,Moved to PM_AS-123-3S-Avio-TanPVCColorAddition787,Moved to PM_AS-123-3S-Avio-TanPVCColorAddition787,simple,Furniture,19470,62999,62665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-fabric-3-seater-sofa-in-rust-colour-bucurest-fabric-3-seater-sofa-in-rust-colour-enwtv6.jpg,0,0
FM2130478-S-PM9338,Bucurest Leatherette 2 Seater Sofa In Rust Colour,Moved to PM_AS-123-2S-Avio-TanPVCColorAddition788,Moved to PM_AS-123-2S-Avio-TanPVCColorAddition788,simple,Furniture,15930,50999,50665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-fabric-2-seater-sofa-in-rust-colour-bucurest-fabric-2-seater-sofa-in-rust-colour-ca9qhd.jpg,0,0
FM2130479-S-PM9338,Bucurest Leatherette 1 Seater Sofa In Mustard Yellow Colour,Moved to PM_AS-123-1S-Avio-TanPVCColorAddition789,Moved to PM_AS-123-1S-Avio-TanPVCColorAddition789,simple,Furniture,12626,40999,39999,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-fabric-1-seater-sofa-in-mustard-yellow-colour-bucurest-fabric-1-seater-sofa-in-mustard-yell-qdcf1n.jpg,0,0
FM2130480-S-PM9338,Bucurest Leatherette 3 Seater Sofa In Mustard Yellow Colour,Moved to PM_AS-123-3S-Avio-TanPVCColorAddition790,Moved to PM_AS-123-3S-Avio-TanPVCColorAddition790,simple,Furniture,19470,62999,62665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-fabric-3-seater-sofa-in-mustard-yellow-colour-bucurest-fabric-3-seater-sofa-in-mustard-yell-33ajxe.jpg,0,0
FM2130481-S-PM9338,Bucurest Leatherette 2 Seater Sofa In Mustard Yellow Colour,Moved to PM_AS-123-2S-Avio-TanPVCColorAddition791,Moved to PM_AS-123-2S-Avio-TanPVCColorAddition791,simple,Furniture,15930,50999,50665,---,---,20,20,Bhiwandi WH,6,Not Live,94016100,https://i1.pepperfry.com/media/catalog/product/b/u/60x66/bucurest-fabric-2-seater-sofa-in-mustard-yellow-colour-bucurest-fabric-2-seater-sofa-in-mustard-yell-lncjyi.jpg,0,0
FM2130482-S-PM9338,Erico Leatherette 1 Seater Sofa In Brown Colour,AS-556-1S-TanPVCColorAddition792,AS-556-1S-TanPVCColorAddition792,simple,Furniture,9529,36999,33999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-1-seater-sofa-in-brown-colour-erico-leatherette-1-seater-sofa-in-brown-colour-wvgxdt.jpg,0,0
FM2130483-S-PM9338,Erico Leatherette 3 Seater Sofa In Brown Colour,AS-556-3S-TanPVCColorAddition793,AS-556-3S-TanPVCColorAddition793,simple,Furniture,16255,59999,56249,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-3-seater-sofa-in-brown-colour-erico-leatherette-3-seater-sofa-in-brown-colour-cwjyjz.jpg,0,0
FM2130484-S-PM9338,Erico Leatherette 2 Seater Sofa In Brown Colour,AS-556-2S-TanPVCColorAddition794,AS-556-2S-TanPVCColorAddition794,simple,Furniture,13060,47999,44999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-2-seater-sofa-in-brown-colour-erico-leatherette-2-seater-sofa-in-brown-colour-iidt9h.jpg,0,0
FM2130485-S-PM9338,Erico Leatherette 1 Seater Sofa In Black Colour,AS-556-1S-TanPVCColorAddition795,AS-556-1S-TanPVCColorAddition795,simple,Furniture,9529,37999,29999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-1-seater-sofa-in-black-colour-erico-leatherette-1-seater-sofa-in-black-colour-1zppmu.jpg,0,0
FM2130486-S-PM9338,Erico Leatherette 3 Seater Sofa In Black Colour,AS-556-3S-TanPVCColorAddition796,AS-556-3S-TanPVCColorAddition796,simple,Furniture,16255,60999,49374,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-3-seater-sofa-in-black-colour-erico-leatherette-3-seater-sofa-in-black-colour-pa88uj.jpg,0,0
FM2130487-S-PM9338,Erico Leatherette 2 Seater Sofa In Black Colour,AS-556-2S-TanPVCColorAddition797,AS-556-2S-TanPVCColorAddition797,simple,Furniture,13060,48999,39374,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-2-seater-sofa-in-black-colour-erico-leatherette-2-seater-sofa-in-black-colour-ekisnf.jpg,0,0
FM2130488-S-PM9338,Erico Leatherette 1 Seater Sofa In Dark Brown Colour,AS-556-1S-TanPVCColorAddition798,AS-556-1S-TanPVCColorAddition798,simple,Furniture,9529,37999,29999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-1-seater-sofa-in-dark-brown-colour-erico-leatherette-1-seater-sofa-in-dark-brown-c-eedpbe.jpg,0,0
FM2130489-S-PM9338,Erico Leatherette 3 Seater Sofa In Dark Brown Colour,AS-556-3S-TanPVCColorAddition799,AS-556-3S-TanPVCColorAddition799,simple,Furniture,16255,60999,49374,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-3-seater-sofa-in-dark-brown-colour-erico-leatherette-3-seater-sofa-in-dark-brown-c-l1s16f.jpg,0,0
FM2130490-S-PM9338,Erico Leatherette 2 Seater Sofa In Dark Brown Colour,AS-556-2S-TanPVCColorAddition800,AS-556-2S-TanPVCColorAddition800,simple,Furniture,13060,48999,39374,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-2-seater-sofa-in-dark-brown-colour-erico-leatherette-2-seater-sofa-in-dark-brown-c-u0vqh8.jpg,0,0
FM2130491-S-PM9338,Erico Leatherette 1 Seater Sofa In Grey Colour,AS-556-1S-TanPVCColorAddition801,AS-556-1S-TanPVCColorAddition801,simple,Furniture,9529,37999,29999,---,---,20,20,Bhiwandi WH,6,Not Live,94036000,https://i1.pepperfry.com/media/catalog/product/e/r/60x66/erico-leatherette-1-seater-sofa-in-grey-colour-erico-leatherette-1-seater-sofa-in-grey-colour-d0vsj4.jpg,0,0
