SKU_ID,Product_Name,Merchant_SKU_ID,Merchant_SKU_Name,Product_Type,"Meta Category",Cost,MRP,price,Block_qty,Ordered_qty,Available_promise_qty,Total_Qty,Warehouse,TTWH,status,"HSN Code",Image,"Qty Sold in last 30 days"
FM1919783-S-WH32516,"Bucurest Leatherette 2 Seater Sofa In Dark Brown Colour",AS-123-2S-Avio-D.BrownPVC,"2 Seater Sofa",simple,Furniture,15930,51999,44374,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/c/l/60x66/clayson-2-seater-sofa-in-brown-colour--by-woodsworth-clayson-2-seater-sofa-in-brown-colour--by-woods-ql4lf9.jpg,0
FM1919778-S-WH32516,"Bucurest Leatherette 3 Seater Sofa In Dark Brown Colour",AS-123-3S-Avio-D.BrownPVC,"3 Seater Sofa",simple,Furniture,19470,63999,56249,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/c/l/60x66/clayson-3-seater-sofa-in-brown-colour--by-woodsworth-clayson-3-seater-sofa-in-brown-colour--by-woods-zqo5bx.jpg,0
FM1957061-S-WH32516,"Cheshire RHS Sectional Sofa in Velvet Teal Blue Colour",AS-481L-RHS-GreyVelvet-Iconic57_hybrid,"RHS Sectional Sofa",simple,Furniture,36934,141999,137300,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1957060-S-WH32516,"Cheshire RHS Sectional Sofa in Velvet Teal Blue Colour",AS-481L-RHS-TealVelvet-VishatTeal,AS-481L-RHS-TealVelvet-VishatTeal,simple,Furniture,36934,141999,137300,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1903585-S-WH32516,"Ezine Fabric Wing Chair in Wine Colour",AS-479-WC-Burgandy-SignatureLeatherette10_Hybrid,AS-479-WC-Burgandy-SignatureLeatherette10_Hybrid,simple,Furniture,15576,59999,51999,---,---,---,0,Mumbai,0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/e/z/60x66/ezine-wing-chair-in-wine-colour-ezine-wing-chair-in-wine-colour-v1ddrg.jpg,0
FM1903586-S-WH32516,"Vize Fabric Wing Chair in Brown Colour",AS-477-WC-Yellow-Laurel-Amazon508_Hybrid,AS-477-WC-Yellow-Laurel-Amazon508_Hybrid,simple,Furniture,12626,48999,42352,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1913249-S-WH32516,"Allison 2 Seater Velvet Sofa In Teal Blue Colour","AS-436-2 Str-Teal-Orchid337","2 Seater Sofa",simple,Furniture,15694,44999,42665,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/allison--2-seater-sofa-in-teal-colour---casacraft-by-pepperfry-allison--2-seater-sofa-in-teal-colour-8motvt.jpg,0
FM1913243-S-WH32516,"Allison 3 Seater Velvet Sofa In Teal Blue Colour",AS-436-1Str-Teal-Orchid337,"3 Seater Sofa",simple,Furniture,17700,56499,53999,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/allison--3-seater-sofa-in--blue-colour----casacraft-by-pepperfry-allison--3-seater-sofa-in--blue-col-i94vl4.jpg,0
FM1963688-S-WH32516,"Allison Fabric 3 Seater Sofa In Navy Blue Colour",AS-436-3S-NavyBlue-Azora56136,"Allison Navy Blue 3 Seater",simple,Furniture,17700,51999,50624,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/allison--3-seater-velvet-sofa-in-navy-blue-colour----casacraft-by-pepperfry-allison--3-seater-velvet-iiivyr.jpg,0
FN1857249-S-WH32516,"Zoey Fabric Wing Chair in Olive Green Colour with Footrest - CasaCraft",AS-430-WingChair+Pouffe-Green-Azora54020_Hybrid,AS-430-WingChair+Pouffe-Green-Azora54020_Hybrid,simple,Furniture,13983,53999,53382,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/z/o/60x66/zoey-wing-chair-in-olive-green-colour---casacraft-by-pepperfry-zoey-wing-chair-in-olive-green-colour-izuoha.jpg,0
FN1857251-S-WH32516,"Scarlett 1 Seater Velvet Sofa in Grey Colour","AS-437-1 Str-Grey Velvet-GTA Cube 802_","AS-437-1 Str-Grey Velvet-GTA Cube 802,",simple,Furniture,13570,51999,40440,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/s/c/60x66/scarlett-1-seater-sofa-in-grey-colour---casacraft-by-pepperfry-scarlett-1-seater-sofa-in-grey-colour-6qx1tv.jpg,0
FM1903101-S-WH32516,"Cabeza Velvet Chaise Lounger in Sky Blue Colour",AS-486-CL-Skyblue-Iconic46,"Chaise Lounger",simple,Furniture,13924,49999,45624,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/c/a/60x66/cabeza-velvet-chaise-lounger-in-sky-blue-colour---casacraft-by-pepperfry-cabeza-velvet-chaise-lounge-m3rgtq.jpg,0
FM1963689-S-WH32516,"Allison Fabric 2 Seater Sofa In Navy Blue Colour",AS-436-2S-NavyBlue-Azora56136,"Allison Navy Blue 2 Seater",simple,Furniture,15694,45999,42940,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/allison--2-seater-velvet-sofa-in-navy-blue-colour---casacraft-by-pepperfry-allison--2-seater-velvet--a02vyh.jpg,0
FM1896040-S-WH32516,"Benicio Fabric 2 Seater Sofa In Sandy Brown Colour",AS-468-2S-SandyBrown-HighwayFab_,"AS-468-2S-SandyBrown-HighwayFab,",simple,Furniture,14514,46499,44665,1,---,---,1,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-2-seater-sofa-in-sandy-brown-colour-benicio-2-seater-sofa-in-sandy-brown-colour-nujnlc.jpg,0
FN1857260-S-WH32516,"Allison Fabric 3 Seater Sofa in Charcoal Grey Colour","AS-436-3 Str-Charcoal Grey-Azora 58146_","AS-436-3 Str-Charcoal Grey-Azora 58146,",simple,Furniture,17700,51999,50624,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/allison-3-seater-sofa-in-charcoal-grey-colour---casacraft-by-pepperfry-allison-3-seater-sofa-in-char-vxdenw.jpg,0
FN1857261-S-WH32516,"Allison Fabric 3 Seater Sofa in Sandy Brown Colour","AS-436-3 Str-Sandy Brown-Azora 58007_","AS-436-3 Str-Sandy Brown-Azora 58007,",simple,Furniture,17700,51999,50624,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/allison-3-seater-sofa-in-sandy-brown-colour---casacraft-by-pepperfry-allison-3-seater-sofa-in-sandy--dzqgly.jpg,0
FN1857244-S-WH32516,"Nova Fabric 3 Seater Sofa in Navy Blue Colour","AS-431-3 Str- NavyBlue-Azora 56136","AS-431-3 Str- NavyBlue-Azora 56136",simple,Furniture,11918,35999,22104,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/n/o/60x66/nova-3-seater-sofa-in-navy-blue-colour-by-casacraft-nova-3-seater-sofa-in-navy-blue-colour-by-casacr-ublxnk.jpg,0
FM1963686-S-WH32516,"Kylie Fabric 2 Seater Sofa In Camel Yellow Colour",AS-441-2S-CamelYellow-Azora54019,"Kylie Camel Yellow",simple,Furniture,16579,53999,45624,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/k/y/60x66/kylie-2-seater-sofa-in-camel-yellow-colour---casacraft-by-pepperfry-kylie-2-seater-sofa-in-camel-yel-rta4v6.jpg,0
FM1913255-S-WH32516,"Amanda Leatherette 1 Seater Sofa In Tan Colour",AS-384-1STR-Avio-TanPVC,"1 Seater Sofa",simple,Furniture,11057,34999,30624,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/m/60x66/amanda-1-seater-sofa-in-tan-colour-amanda-1-seater-sofa-in-tan-colour-xdfa2h.jpg,0
FM1896042-S-WH32516,"Benicio Velvet 2 Seater Sofa In Blush Pink Colour",AS-468-2STR-Blush-Orchid324_,"AS-468-2STR-Blush-Orchid324,",simple,Furniture,14868,43999,41764,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-2-seater-sofa-in-blush-colour---casacraft-by-pepperfry-benicio-2-seater-sofa-in-blush-colour-oro2w9.jpg,0
FM1903598-S-WH32516,"Wiltshire 1 Seater Velvet Sofa In Fossil Grey Colour","Hybrid_AS-385-1 Str-GreyVelvet-Iconic57","1 Seater Sofa",simple,Furniture,12968,49999,45586,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/w/i/60x66/wiltshire-1-seater-sofa-in-grey-color--amberville-in-pepperfry-wiltshire-1-seater-sofa-in-grey-color-tbdb8p.jpg,0
FM1918958-S-WH32516,"Wiltshire 2 Seater Velvet Sofa In Beige Colour","Hybrid_AS-385-2 Str-BeigeVelvet","Hybrid_AS-385-2 Str-BeigeVelvet",simple,Furniture,17582,66999,65078,---,---,---,0,Mumbai,0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/w/i/60x66/wiltshire-2-seater-sofa-in-beige-colour--amberville-in-pepperfry-wiltshire-2-seater-sofa-in-beige-co-3bfmvd.jpg,0
FM1918955-S-WH32516,"Wiltshire 3 Seater Velvet Sofa In Beige Colour",Hybrid_AS-385-3Str-BeigeVelvet,Hybrid_AS-385-3Str-BeigeVelvet,simple,Furniture,21594,82999,80158,---,---,---,0,Mumbai,0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/w/i/60x66/wiltshire-3-seater-sofa-in-beige-colour--amberville-in-pepperfry-wiltshire-3-seater-sofa-in-beige-co-fzsiln.jpg,0
FM1918961-S-WH32516,"Wiltshire 1 Seater Velvet Sofa In Beige Colour","Hybrid_AS-385-1 Str-BeigeVelvet","Hybrid_AS-385-1 Str-BeigeVelvet",simple,Furniture,12968,49999,48411,---,---,---,0,Mumbai,0,"Not Live",94036000,https://i1.pepperfry.com/media/catalog/product/w/i/60x66/wiltshire-1-seater-sofa-in-beige-colour--amberville-in-pepperfry-wiltshire-1-seater-sofa-in-beige-co-gmmfrd.jpg,0
FM1903580-S-WH32516,"Berezne Velvet 2 Seater Sofa In Teal Blue Colour",Hybrid_AS-476-2S-TealVelvet-VishatTeal,Hybrid_AS-476-2S-TealVelvet-VishatTeal,simple,Furniture,15470,42999,40587,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/berezne-2-seater-sofa-in-teal-colour--amberville-by-pepperfry-berezne-2-seater-sofa-in-teal-colour---vpzxyn.jpg,0
FM1903593-S-WH32516,"Imelda Velvet 3 Seater Sofa In Royal Blue Colour","Hybrid_AS-385-3 Str-NavyBlue-VISHAT BLUE","Hybrid_AS-385-3 Str-NavyBlue-VISHAT BLUE",simple,Furniture,21594,66999,58749,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/w/i/60x66/wiltshire-3-seater-sofa-in-blue-color--amberville-in-pepperfry-wiltshire-3-seater-sofa-in-blue-color-l4uam1.jpg,0
FM1903089-S-WH32516,"Berra Fabric Chaise Lounger in Grey Colour",AS-482-CL-Grey-Mulan28__,"Berra Chaise Lounger In Grey Colour - CasaCraft By Pepperfry,",simple,Furniture,15582,52999,48124,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/berra-chaise-lounger-in-grey-colour---casacraft-by-pepperfry-berra-chaise-lounger-in-grey-colour---c-nqwt0y.jpg,0
FM1903581-S-WH32516,"Berezne 1 Seater Velvet Sofa In Teal Blue Colour",Hybrid_AS-476-1S-TealVelvet-VishatTeal,Hybrid_AS-476-1S-TealVelvet-VishatTeal,simple,Furniture,11771,44999,38665,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/berezne-1-seater-sofa-in-teal-colour--amberville-by-pepperfry-berezne-1-seater-sofa-in-teal-colour---vytrm7.jpg,0
FM1896036-S-WH32516,"Benicio Fabric 3 Seater Sofa In Sandy Brown Colour",AS-468-3S-SandyBrown-HighwayFab_,"AS-468-3S-SandyBrown-HighwayFab,",simple,Furniture,17110,64999,63491,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-3-seater-sofa-in-sandy-brown-colour-benicio-3-seater-sofa-in-sandy-brown-colour-ij2bn6.jpg,0
FM1926954-S-WH32516,"Madrid Chaise Lounger In Printed Velvet Upholstery - CasaCraft",AS-487-CL-Elle-Design1_a,"Chaise Lounger .",simple,Furniture,12980,41499,41332,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/c/a/60x66/calleros-chaise-lounger-in-navy-blue-colour----casacraft-by-pepperfry-calleros-chaise-lounger-in-nav-kfknye.jpg,0
FM1936138-S-WH32516,"Madrid Wing Chair In Printed Velvet Upholstery - CasaCraft","AS-491-WC-elle-Print 2","Elle Wing Chair..",simple,Furniture,12980,41499,39999,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/e/l/60x66/elle-wing-chair-in-multicolour----casacraft-by-pepperfry-elle-wing-chair-in-multicolour----casacraft-iatiok.jpg,0
FM1894760-S-WH32516,"Palermo Fabric 3 Seater Sofa In Sandy Brown Colour","AS-467-3 STR-SANDY BROWN-AZORA 58007","3 Seater Sofa",simple,Furniture,16703,48999,43749,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/i/z/60x66/izzo-3-seater-sofa-in-sandy-brown-azora-color---woodsworth-by-pepperfry-izzo-3-seater-sofa-in-sandy--rywvnx.jpg,0
FM1896035-S-WH32516,"Benicio Fabric 3 Seater Sofa In Slate Grey Colour","AS-468-3S-OMEGA GREY 352_","AS-468-3S-OMEGA GREY 352,",simple,Furniture,14331,48999,44374,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-3-seater-sofa-in-steel-grey-colour-benicio-3-seater-sofa-in-steel-grey-colour-nlzybx.jpg,0
FM1933429-S-WH32516,"Eva Fabric Wing Chair In Grey Colour - CasaCraft",AS-451-WC-BlueWhiteBoni,"Upholstered Lounge Chair White",simple,Furniture,14396,55999,51764,---,---,---,0,Mumbai,0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/e/v/60x66/eva-upholstery-wing-chair-in-blue-colour---casacraft-by-pepperfry-eva-upholstery-wing-chair-in-blue--u8qnzv.jpg,0
FM1894774-S-WH32516,"Alisia Fabric 2 Seater Sofa In Beige Colour","AS-463-2 STR-Beige-Azora 59203","2 Seater Sofa",simple,Furniture,12577,32999,31249,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/l/60x66/alisia-2-seater-sofa-in-beige-azora-color---woodsworth-by-pepperfry-alisia-2-seater-sofa-in-beige-az-zzfhnu.jpg,0
FM1963684-S-WH32516,"Sandy Brown",AS-325L-Casa-RHS-SandyBrown-Azora58007,"Rogelio Sandy Brown",simple,Furniture,35341,121799,117292,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1963683-S-WH32516,"Sandy Brown",AS-325L-Casa-LHS-SandyBrown-Azora58007,"Rogelio Sandy Brown",simple,Furniture,35341,121799,117292,---,---,---,0,Mumbai,0,"Out of Stock",94016100,,0
FM1896991-S-WH32516,"Behar Velvet 2 Seater Sofa In Blue Colour","AS-470-2S-Navy Blue-Leone 18687_","AS-470-2S-Navy Blue-Leone 18687_",simple,Furniture,12744,38999,34374,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/a/60x66/fargo-2-seater-sofa-in-blue-colour---casacraft-by-pepperfry-fargo-2-seater-sofa-in-blue-colour---cas-kvb2rd.jpg,0
FN1857236-S-WH32516,"Nova Fabric 1 Seater Sofa in in Multicolour Print","AS-431-1 Str-Vibgyor46_Hybrid","AS-431-1 Str-Vibgyor46_Hybrid",simple,Furniture,8614,25999,15788,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/n/o/60x66/nova-1-seater-sofa-in-in-multicolour-print-nova-1-seater-sofa-in-in-multicolour-print-7pk7dq.jpg,0
FM1936139-S-WH32516,"Madrid Slipper Chair In Printed Velvet Upholstery - CasaCraft",AS-495-AccentChair-Elle3,"Elle Slipper Chair",simple,Furniture,8732,32999,19485,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/e/l/60x66/elle-slipper-chair-in-multicolour----casacraft-by-pepperfry-elle-slipper-chair-in-multicolour----cas-whijsa.jpg,0
FM1913252-S-WH32516,"Estay Fabric 3 Seater LHS Sectional Sofa In Chestnut Brown Colour - CasaCraft",AS-489L-LHS-Azora58109_a,"AS-489L-LHS-Azora58109,",simple,Furniture,22420,85999,84126,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estay-3-seater-lhs-sectional-sofa-in-brown-colour----casacraft-by-pepperfry-estay-3-seater-lhs-secti-oulrqn.jpg,0
FM1913250-S-WH32516,"Estay 3 Seater Velvet LHS Sectional Sofa In Grey Colour- CasaCraft",AS-489L-LHS-GreyVelvet-Iconic57,"LHS Sectional Sofa",simple,Furniture,22420,83999,82538,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estay-3-seater-lhs-sectional-sofa-in-grey-colour-estay-3-seater-lhs-sectional-sofa-in-grey-colour-n7jtgu.jpg,0
FM1896993-S-WH32516,"Behar Velvet 1 Seater Sofa In Blue Colour","AS-470-1S-Navy Blue-Leone 18687_","AS-470-1S-Navy Blue-Leone 18687_",simple,Furniture,10148,31999,27499,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/behar-velvet-1-seater-sofa-in-blue-colour-behar-velvet-1-seater-sofa-in-blue-colour-1w34rz.jpg,0
FM1896038-S-WH32516,"Benicio 3 Seater Velvet Sofa in Blush Pink Colour","AS-468-3 STR-Blush-Orchid324_","AS-468-3 STR-Blush-Orchid324,",simple,Furniture,16860,48999,46874,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-3-seater-sofa-in-blush-colour---casacraft-by-pepperfry-benicio-3-seater-sofa-in-blush-colour-b90wya.jpg,0
FM1903096-S-WH32516,"Barcena Velvet Chaise Lounger in Olive Green Colour","AS-484L-CL-Green-Azora54020_+ zigzagcushion_","Barcena Chaise Lounger In Green Colour - CasaCraft By Pepperfry,",simple,Furniture,11535,41999,39374,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/a/60x66/barcena-chaise-lounger-in-olive-green-colour-by-casacraft-barcena-chaise-lounger-in-olive-green-colo-klbmnt.jpg,0
FM1926956-S-WH32516,"Madrid 2 Seater Velvet  Sofa In Abstract Print - CasaCraft",AS-442-2S-Elle-PurplePrint_a,AS-442-2S-Elle-PurplePrint//,simple,Furniture,17110,54999,52665,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/e/l/60x66/elle-2-seater-sofa-in-purple-colour----casacraft-by-pepperfry-elle-2-seater-sofa-in-purple-colour----qkmumf.jpg,0
FM1926957-S-WH32516,"Madrid 1 Seater Velvet  Sofa In Abstract Print - CasaCraft",AS-442-1S-Elle-PurplePrint)_a,AS-442-1S-Elle-PurplePrint//,simple,Furniture,12980,37999,36852,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/e/l/60x66/elle-1-seater-sofa-in-purple-colour----casacraft-by-pepperfry-elle-1-seater-sofa-in-purple-colour----d5cnuq.jpg,0
FM1933428-S-WH32516,"Eva Fabric Wing Chair In Red Colour - CasaCraft",AS-451-WC-RedAztec-Boni,"Upholstered Lounge Chair Red",simple,Furniture,14396,55999,51764,---,---,---,0,Mumbai,0,"Out of Stock",94016100,https://i1.pepperfry.com/media/catalog/product/e/v/60x66/eva-upholstery-wing-chair-in-red-colour---casacraft-by-pepperfry-eva-upholstery-wing-chair-in-red-co-azc1hz.jpg,0
FM1913251-S-WH32516,"Estay Velvet RHS Sectional Sofa (3 + Lounger) in Grey Colour- CasaCraft","AS-489L-RHS-GreyVelvet-Iconic57 ,_","AS-489L-RHS-GreyVelvet-Iconic57 ,,",simple,Furniture,22420,71499,68665,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/e/s/60x66/estay-3-seater-rhs-sectional-sofa-in-grey-colour-estay-3-seater-rhs-sectional-sofa-in-grey-colour-lkvyim.jpg,0
FN1857280-S-WH32516,"Owen 1 Seater Velvet Sofa in Indigo Blue and White Stripes Colour","AS-442-1 Str-Blue and White Stripes_","AS-442-1 Str-Blue and White Stripes,",simple,Furniture,12484,27999,26666,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/o/w/60x66/owen-1-seater-sofa-in-indigo-blue-and-white-stripes-colour---casacraft-by-pepperfry-owen-1-seater-so-ug4bby.jpg,0
FM1896059-S-WH32516,"Behar Fabric 2 Seater Sofa In Charcoal Grey Colour",AS-470-2S-CharcoalGrey-Azora58146,"2 Seater Sofa",simple,Furniture,12744,38999,34374,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/behar-fabric-2-seater-sofa-in-charcoal-grey-colour-behar-fabric-2-seater-sofa-in-charcoal-grey-colou-chkyre.jpg,0
FM1896055-S-WH32516,"Behar Fabric 3 Seater Sofa In Charcoal Grey Colour",AS-470-3S-CharcoalGrey-Azora58146,"3 Seater Sofa",simple,Furniture,15281,47999,41874,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/f/a/60x66/fargo-3-seater-sofa-in-charcoal-grey-colour---casacraft-by-pepperfry-fargo-3-seater-sofa-in-charcoal-3inqtz.jpg,0
FN1857240-S-WH32516,"Nova Fabric 2 Seater Sofa in in Multicolour Print","AS-431-2 Str-SaromRiviera415_Hybrid","AS-431-2 Str-SaromRiviera415_Hybrid",simple,Furniture,11210,33999,22104,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/n/o/60x66/nova-2-seater-sofa-in-multicolour-printed-fabric-colour---casacraft-by-pepperfry-nova-2-seater-sofa--nx0da0.jpg,0
FM1903596-S-WH32516,"Wiltshire 2 Seater Velvet Sofa In Fossil Grey Colour","Hybrid_AS-385-2 Str-GreyVelvet-Iconic57","2 Seater Sofa",simple,Furniture,17582,66999,61764,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/w/i/60x66/wiltshire-2-seater-sofa-in-grey-color--amberville-in-pepperfry-wiltshire-2-seater-sofa-in-grey-color-wpn6ts.jpg,0
FM1936137-S-WH32516,"Madrid Wing Chair In Printed Velvet Upholstery - CasaCraft","AS-451-WC- ELLE- Print 3","Elle Wing Chair.",simple,Furniture,12980,44999,35624,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/e/l/60x66/elle-wing-chair-in-multicolour----casacraft-by-pepperfry-elle-wing-chair-in-multicolour----casacraft-bfvnfe.jpg,0
FN1857272-S-WH32516,"Addison Fabric 3 Seater Sofa in Ash Grey Colour",AS-440-3Str-Grey-Azora58045_PM_,"AS-440-3Str-Grey-Azora58045_PM,",simple,Furniture,16815,60999,53124,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/d/60x66/addison-3-seater-sofa-in-grey-colour-by-casacraft-addison-3-seater-sofa-in-grey-colour-by-casacraft-cwsi8g.jpg,0
FM1896044-S-WH32516,"Benicio Fabric 1 Seater Sofa In Sandy Brown Colour",AS-468-1S-SandyBrown-HighwayFab_,"AS-468-1S-SandyBrown-HighwayFab,",simple,Furniture,11092,42999,41269,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-1-seater-sofa-in-sandy-brown-colour-benicio-1-seater-sofa-in-sandy-brown-colour-i23oxn.jpg,0
FM1896041-S-WH32516,"Benicio Fabric 2 Seater Sofa in Navy Blue Colour","AS-468-2S-Azora 56136 Navy Blue_","AS-468-2S-Azora 56136 Navy Blue,",simple,Furniture,14043,43999,41249,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-2-seater-sofa-in-navy-blue-colour---casacraft-by-pepperfry-benicio-2-seater-sofa-in-navy-blu-pfx6w0.jpg,0
FN1857242-S-WH32516,"Nova Fabric 2 Seater Sofa in in Multicolour Print","AS-431-2 Str-Vibgyor1_Hybrid","AS-431-2 Str-Vibgyor1_Hybrid",simple,Furniture,11210,33499,32332,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/n/o/60x66/nova-2-seater-sofa-in-multicolour-printed-fabric-colour---casacraft-by-pepperfry-nova-2-seater-sofa--ktahug.jpg,0
FM1933427-S-WH32516,"Eva Fabric Wing Chair In Tropical Green Colour - CasaCraft","AS-451-WC-Tropical Green-Vibgyor","Upholstered Lounge Chair Green",simple,Furniture,14632,57999,57263,---,---,---,0,Mumbai,0,"Not Live",94016100,,0
FM1903098-S-WH32516,"Benitez Velvet Chaise Lounger in Mustard Yellow Colour",AS-485-CL-M.YellowVelvet-Orchid327__,"Benitez Chaise Lounger In Mustard Yellow Colour - CasaCraft By Pepperfry,",simple,Furniture,14396,48999,45624,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benitez-velvet-chaise-lounger-in-mustard-yellow-colour---casacraft-by-pepperfry-benitez-velvet-chais-ofjmji.jpg,0
FM1896039-S-WH32516,"Benicio Fabric 2 Seater Sofa In Slate Grey Colour","AS-468-2S-OMEGA GREY 352_","AS-468-2S-OMEGA GREY 352,",simple,Furniture,14514,43999,41874,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/b/e/60x66/benicio-2-seater-sofa-in-steel-grey-colour-benicio-2-seater-sofa-in-steel-grey-colour-nhjcib.jpg,0
FN1857266-S-WH32516,"Evelyn Fabric 3 Seater Sofa in Beige Colour","AS-421-3 Str-Beige-Azora 59204","AS-421-3 Str-Beige-Azora 59204",simple,Furniture,17685,66999,64999,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/e/v/60x66/evelyn-3-seater-sofa-in-beige-colour-by-casacraft-evelyn-3-seater-sofa-in-beige-colour-by-casacraft-al9wtc.jpg,0
FN1857273-S-WH32516,"Addison Fabric 3 Seater Sofa in Beige Colour",AS-440-3Str-Beige-Azora59204_PM_,"AS-440-3Str-Beige-Azora59204_PM,",simple,Furniture,16815,60999,53124,---,---,---,0,Mumbai,0,"Not Live",94016100,https://i1.pepperfry.com/media/catalog/product/a/d/60x66/addison-3-seater-sofa-in-beige-colour-by-casacraft-addison-3-seater-sofa-in-beige-colour-by-casacraf-fnj3ka.jpg,0
